"","MR1","MR5","MR9","MR2","MR3","MR4","MR8","MR10","MR6","MR7"
"Q3.2_1",0.00717015870760637,0.0149727167769449,0.0873326175681216,-0.0239818919698482,-0.0250823953612805,0.734860210849929,-0.00169881652063419,0.0632768196241012,-0.00563948934373915,-0.0370286252101416
"Q3.3_1",-0.0219363701622992,-0.0638786566121747,0.0233148002478656,0.0140842582688899,0.0183189738655631,0.62042473379557,0.0524621772330269,0.00697528620640656,-0.0124703876114324,-0.117415681715367
"Q3.4_1",-0.0615797381566456,-0.0439351453978601,0.00185626331079407,-0.000926249992552638,0.0100212370474915,0.798210416527908,0.00851537930977522,0.0157146245251754,0.0160478374395633,-0.0855254403220423
"Q3.5_1",-0.0481851840653303,0.00822069400750488,-0.0219083101845596,-0.0332987316858053,0.0378291168879839,0.744312760994783,0.0212712662800322,0.105603689380888,0.0259250516833704,-0.097691033365315
"Q3.6_1",-0.0305473082213256,-0.0237535568184694,-0.0031741365846671,-0.0213581189490621,-0.0166068171804666,0.767882368413066,0.0154198477949238,-0.0575992547463024,-0.0184578988941589,0.131872285332927
"Q3.7_1",0.0973982544095749,0.070120574312218,0.118457751242463,0.0689574178302887,0.149776393340693,0.202518939950236,0.13060453403709,0.149346622045648,0.0937639642192786,-0.0294388424237957
"Q3.8_1",0.478011613534553,0.11103293257528,0.0860713266485893,-0.0529346172397249,0.15731670551356,0.0153670815218357,0.00661148569042842,-0.211769785069201,0.0587961836308934,0.116286881426463
"Q3.9_1",0.32031656366829,0.0385965372256648,0.0998681887804734,-0.0816068069906518,0.0185859176543529,0.0480090745481768,0.158604720102899,0.238673229566741,0.0929507987791941,-0.101817588355155
"Q3.10_1",0.443362204913376,0.0612996193832539,0.0688207602402844,-0.0360802984675021,0.140217321631585,-0.00363498300870662,0.027854524082852,-0.157260391661208,0.0986470563940537,-0.0539003296505079
"Q3.11_1",0.40924756647536,0.12867569646284,0.11879840662147,-0.174317561737162,-0.00721099973773663,0.105717374163363,0.0772827866324515,0.241040374596321,0.0757354620957079,-0.0924856180520668
"Q3.12_1",0.43567040106435,0.109367668942632,-0.00338685338963796,-0.0244324251946368,0.115741625538721,0.143853393591841,0.100333601571719,0.177721408863279,0.0300484172054733,-0.0875873077717133
"Q3.13_1",0.305423606882401,0.106978375059117,0.309672367374128,-0.0960109378689864,0.0102951512165146,0.143018866074692,0.125803275714052,0.116092601660945,-0.130333317094438,0.0994706527075615
"Q3.14_1",0.440124994524374,0.120898123901748,0.188318606960794,-0.0613812220014187,0.0511143719142399,0.0637171845576296,0.0321407241176399,-0.0287747604789943,-0.129803729101775,0.169906305701146
"Q3.15_1",0.115920899260202,0.162484763385947,0.312253426161775,0.169904842896068,-0.0995828326108735,0.0248225304036134,0.0516394789229445,-0.166401767396654,-0.0446966216590145,0.181678716216601
"Q3.16_1",0.487659465831302,0.117130359379858,0.176417048468277,-0.124784356453234,-0.0779664426431107,0.110870381604571,0.00743843927214898,0.112331185245632,-0.19938495642161,0.0970668078916528
"Q3.17_1",0.585870269891486,0.0490071189524693,0.0123228997450595,0.0570619871376927,0.128814763659466,0.116620655961218,0.00707840610963689,-0.00791046621466596,-0.020935276790345,0.116197597185925
"Q3.18_1",0.697668635981107,-0.0196249389576161,-0.00587716299161576,0.00453472225634505,0.00700043299993371,0.111743617247447,0.0373708807898693,0.136889534193673,-0.0623595530226078,-0.0501969933047853
"Q3.19_1",0.665167800829837,0.0637131049814657,-0.022936173876882,-0.0817767241178894,-0.0816254907714497,0.122181644741395,0.07254114608204,0.172183207390837,-0.0116575951505088,-0.0554289264010545
"Q3.20_1",0.485889449368233,0.0907661752620696,0.180694941653004,0.046751332770571,0.0218483808708624,0.0862825363626207,-0.0258166714236903,-0.215723994237952,0.0232106358245926,0.125498514133845
"Q3.21_1",0.678955714042124,0.0321114170941374,0.0603102184775536,0.103597278294101,0.0147536802849385,0.076925876449942,0.0774565054159384,-0.100154593356672,0.010148093800449,0.079960620337944
"Q3.22_1",0.651518717640025,-0.0285910389723081,0.0615365713924013,0.0554412617716741,0.00612709671558498,0.0721562074061614,0.0431630443246159,0.0421060816070473,0.0427962566224221,-0.0259079428419288
"Q3.23_1",0.595302606323325,0.00705507180546688,0.0677024077068451,0.0207968631909871,0.0616554261047891,0.0775887317150503,0.105218043043738,0.0701757398212139,0.0583355072073981,-0.0532828037862144
"Q3.24_1",0.130804151425646,0.364861181595908,0.115005044777938,0.116136503330952,0.116138811039504,0.02993246111449,0.113648744395917,0.0764721620632441,-0.00458251809669844,0.203242764197176
"Q3.25_1",0.243274763515599,0.321335021292243,0.265367224821944,-0.0159863772120579,-0.222587341714011,0.0310975141595288,-0.0213056556305055,0.0193993310559375,-0.199952213623693,0.0905149309183431
"Q3.26_1",0.195824951468748,0.357329647127877,0.218167049498179,0.162242143107978,-0.135131427184285,-0.0573736648153262,-0.0101726653397474,-0.0872700044625783,-0.1129969320976,0.107560131327421
"Q3.27_1",0.0371112749505199,0.516533082950797,0.0818078327801155,0.0107729758195809,-0.100035734323224,0.0214789486627312,0.0165456684690972,-0.0609367389638457,-0.212188042895433,-0.0112119341475326
"Q3.28_1",0.0512996405648872,0.577786189256266,0.102836013315324,0.0572023542987197,-0.0815312345577135,-0.0106204397639323,-0.00137483341804487,-0.114952838694724,-0.19645294424193,0.0519370398248416
"Q3.29_1",-0.0441548858361343,0.814753884293399,0.00190329933279847,-0.00444383298763827,-0.0084928743178343,-0.0478043108067862,0.0428300218156635,0.049295471191151,0.0268129492434385,0.0265137495430683
"Q3.30_1",0.0637090278646251,0.419558681261236,0.112930219488591,-0.00928136552969951,0.0578684778135817,-0.0307243053167797,-0.0049285732824926,0.127765609778151,0.0637949135143278,0.2459029757071
"Q3.31_1",0.168566672873239,0.309601713133034,0.0616333799700999,0.0408992804658604,0.00229252951871654,0.0333336193538062,0.0603436592182623,0.0989426567146181,0.0144875112364171,0.316386316115262
"Q3.32_1",-0.0845925558092981,0.839834450415919,-0.0613502358420179,-0.0111046136047932,-0.00117704254086626,0.000939186021981103,0.0653166406607924,0.0247933950731672,0.0600533826790999,0.00915879576248409
"Q3.33_1",0.134561188030775,0.457137409693,0.089889864419678,-0.0116238618966303,0.00391307808311182,-0.0409112142133232,0.0348325853313181,0.221473379404881,0.00433395847227898,0.139728177949728
"Q3.34_1",0.0501847688922617,0.706387105029845,-0.0277971163697958,-0.0569473212234154,-0.030813741478429,0.0293206657550198,0.0413491401196859,0.042136413034399,0.0846853487992211,0.14425714801603
"Q3.35_1",0.00518016364201077,0.704444878020179,0.0066182343993785,-0.0234937460745046,0.0339719032463433,-0.0108687584411535,0.0181796358888913,0.0339728753478794,0.0599158004575379,0.147842752804115
"Q3.36_1",0.0164338898409462,0.640108268453867,0.0263572349977445,0.105934136424636,0.0511575630120727,0.0072508758724359,-0.00539047106779926,-0.149178013235871,-0.0829447476982337,0.0384079991226791
"Q3.37_1",0.104824887631859,0.431561018173119,0.069398488115776,-0.108148698014475,-0.017257629005156,0.0816172348648587,0.0286770439230981,0.251850482446843,0.00965642875968071,0.263231701635264
"Q3.38_1",-0.0146437371185516,0.663415857421851,-0.038835693822742,0.0331140558527563,0.0757814832200323,-0.0228791947709774,0.0359145088395837,-0.072666858888669,-0.000220710140500187,-0.258615752947054
"Q3.39_1",0.0434334927191153,0.486477344245539,-0.0279662920130312,0.0249392701053317,0.165031128881775,-0.0143411581824763,0.0210255388145874,-0.177413787725514,-0.16536076461675,-0.384575841244811
"Q3.40_1",0.0342378138979786,0.556702022014806,-0.0351362918403049,0.0668182284216142,0.124634439287644,0.064694215904682,0.0636883286517562,-0.0636539877105061,-0.0332579256096239,-0.160453261263965
"Q3.41_1",-0.0779265742634685,0.520129821272287,-0.0110498452302906,-0.0531265226805407,0.0977737323775322,0.0257825022358022,0.0152003138623756,-0.138065097511618,-0.0493077964827606,-0.278235836428466
"Q3.42_1",-0.036053021364842,0.777098880786353,-0.0170259257071441,0.0439210288686424,0.00661853978872824,0.0275969253892638,0.0604983530659181,0.072456140072565,0.0729014703800548,-0.0366313505977538
"Q3.43_1",-0.112854961836863,0.422950792402107,0.000988098009529511,-0.0590997926849764,0.147390616850726,0.163652412247082,0.0958151006982719,0.0830045894287448,-0.0635276945169584,-0.106096873639314
"Q3.44_1",0.0860906169030503,0.13836108697923,0.0243625861955588,-0.0526226182863152,0.0449636629661479,0.149630796286667,0.0946724232009514,0.429676150361204,-0.0857993339612445,-0.0441163758252355
"Q3.45_1",-0.0671724104138543,0.75255101995085,0.0209877362456637,0.0799059825039427,0.0245387414069235,0.0108144362264021,0.0702082599938698,0.00692955327001743,0.0563715627244959,-0.113707196751566
"Q3.46_1",0.228561046614542,0.234913260960303,0.0613008581760209,-0.177384199389933,-0.0865289510316396,0.0152948215122116,0.0698455843432063,0.413061698833552,-0.0584903717611251,0.033784669849368
"Q3.47_1",0.284353455407013,0.189393473736384,0.0950553459729511,-0.260698192332691,-0.0332898166268071,0.105626053843296,0.120758075709329,0.330996945041432,0.0439653176539558,-0.0251647419085335
"Q3.50_1",0.375961970962313,0.00933930315498234,0.0747330213936366,0.0590228957460966,-0.141237134595342,0.0295195378388019,0.173485941319727,0.330752257155576,0.049032545257303,0.0192332902694893
"Q3.51_1",0.13682042697401,0.285225812331772,0.234433983699555,0.0766677137413496,-0.0860761954305923,0.00302367449400912,0.073488722008663,0.134798932295344,0.0235029976043834,0.221502624658272
"Q3.52_1",0.309732091144693,0.156682230292041,0.0903007521980911,-0.219602548340913,-0.0159388496369328,0.0829723487344397,0.185984247951425,0.378751283749465,0.0181490392857612,-0.0347809361564832
"Q3.53_1",0.0082696025597715,0.707103975449438,0.0131894247379118,0.101237461540203,-0.03816894455029,0.0227501215548483,0.017275732955714,0.123161456567188,0.0243913525607335,-0.039621142405373
"Q3.54_1",0.0481498092512018,0.148020788352961,0.0671103346321066,0.293555931380756,0.395833799959863,0.0696684239110791,0.0359906835540885,-0.0451250439995326,0.026629908977984,0.230594999107114
"Q3.55_1",0.0155045912549447,0.124235293510623,0.320894684853775,0.0967065232827078,0.0618376688784645,0.175876055400562,0.153685504996972,0.167088782101784,0.0278867110717022,0.193317986927247
"Q3.56_1",0.0557009234763477,0.260380250120633,0.0779051190048706,0.01521793512195,0.491964021047478,-0.021359392059448,0.0467898687399747,0.132662300153363,-0.00571417433110431,0.157808701853461
"Q3.57_1",0.0995159150866119,0.0847458700539213,0.0418830514797836,0.15050340792098,0.247176248341251,0.0730081557445712,0.110563891680148,0.0736081031741812,-0.131846053248615,0.137499263418327
"Q3.58_1",0.166533804184631,-0.0173052657796024,0.119533115345385,0.175752191337932,0.067928569626112,0.0343674281311992,0.154573605991665,-0.0584773377245392,0.194116387580369,0.188401401127639
"Q3.59_1",0.0275766502176903,0.131358480573102,0.0603851953627967,0.268841895282246,0.268837055072667,0.065013689374795,-0.0541021818282463,0.167410296125449,-0.0534545156658351,0.162601044262696
"Q3.60_1",0.0707278649472588,0.27376353395702,-0.0535090389935368,0.15063301429042,0.248424146222024,0.195540533358996,0.0607183558319515,0.191965893257264,-0.0270617560551159,0.243518148308026
"Q3.61_1",0.0269644987211602,0.194353742112489,0.0608840467131462,0.214608749208766,0.16006613194509,0.182167077344273,0.0595589727453271,0.263040942341536,-0.015507281580232,0.213638542227294
"Q3.62_1",0.0479156123669758,0.626747626773987,-0.00294262677184914,0.0557168767417754,0.0648913813274862,0.0396725361717134,0.0628204165911879,-0.109429172642914,-0.0177286927935727,0.0794949996616414
"Q3.63_1",0.0894794284976403,0.182158177372045,-0.0774486337729028,0.0633737211048905,0.519465310860317,0.103191237731169,0.0834331406259942,0.21364279124751,0.065904987738344,0.0251997678802768
"Q3.64_1",0.0137520075700317,0.146085021086345,0.0202248562470225,0.152439386344774,0.167446409369111,0.173221237611066,0.111722316225358,0.40282542808454,-0.014493745446405,-0.0216144253839476
"Q3.65_1",0.126816707704708,0.15010919388675,-0.0521374801321595,0.104968944041682,0.208226565090368,0.144455032234702,0.0806541303775719,0.412744361301684,-0.0598442115701684,0.0212445762320546
"Q3.66_1",0.0886516495656156,0.0531575899527497,-0.00647350926733259,0.383812212086338,0.249292873528376,0.0907379615120505,0.0115140329478083,0.32741669038403,-0.0932674706211003,-0.0149194713298423
"Q3.67_1",0.155166818905091,0.000334024576403021,0.0363081390919977,0.0247135788438899,0.662631475873175,0.0104304478165227,0.0396360514870844,-0.0181796410112957,0.0402737761383314,-0.0180994445951625
"Q3.68_1",0.0795068478549596,0.20817260113281,-0.0305475535103932,0.0223075665438121,0.0251266175709091,-0.0163516064367692,0.0817489343819119,0.252321405835081,0.19596430873194,0.155422873876861
"Q3.69_1",0.119372907996129,0.210797517934642,-0.0610291072546508,0.356671913489887,0.239676991673999,0.0927294846414773,0.0813347102828986,0.129738425105149,0.140465067543493,0.0590736070264499
"Q3.70_1",0.163710970619976,0.168057516094971,-0.00324639570866027,0.0951002702504966,0.222489649510898,0.0248965085261717,0.0518683258738341,0.24704490583936,0.28294758461159,0.104857646721035
"Q3.71_1",0.141807109490968,0.201494578258599,0.00531013515007614,0.0467506072511686,0.185043485984765,0.128103629899135,0.0696586840228282,0.403834236508789,-0.110150063318133,0.00973806554895351
"Q3.72_1",0.135993139198205,0.233893393283192,-0.0282460454145797,0.159048296845372,0.356040388453675,0.122478524575271,0.0845359254809146,-0.0138869888908869,0.0967333740147267,0.231433126937134
"Q3.73_1",0.0504259169210824,0.0632449069125965,0.12095711537701,0.441181535265071,0.0726375235458778,0.0773572085567581,0.193967707117257,0.0861531454990535,0.057578095590578,0.143187532916512
"Q3.74_1",0.0575899350904901,0.0746443986811428,0.0597190703606886,0.521279383609856,0.0537694676971688,0.0491554999920658,0.187500481842633,-0.103593933090043,-0.00249531629519072,0.106280170409309
"Q3.75_1",0.109536149352855,0.122984930268152,0.206812042641509,0.221039474140767,0.0434068516271942,0.0727981470000888,0.1804730084245,0.0283361201467212,0.0365366345299504,0.217033563056734
"Q3.76_1",0.142223098535466,0.0892361846717924,0.0731678673012551,-0.0572585737554032,0.375613235964458,0.0110982823916522,0.0844989167879288,-0.0322234171105555,0.211350668570189,0.196305113727852
"Q3.77_1",0.0550591484358956,0.0888433721752409,0.146098145421584,0.537329989346408,0.0475868768954886,0.0165892101855295,0.112580227370679,-0.0964305379237824,0.000554848850042593,0.158160543873831
"Q3.78_1",0.150841597297379,0.117845805265637,0.0522220237270152,0.412672956941087,0.0380402181715759,0.11300202479849,0.137768358210375,0.0218121602919294,0.00779860788793056,0.217866898849113
"Q3.79_1",0.103448931676296,0.128132449900392,0.102078560581988,0.246370590839753,0.350961632206326,0.0767719559399385,0.0462364544143885,-0.13453504837088,0.0702088368330714,0.197677895782635
"Q3.80_1",0.0590807740180625,0.0843694302320703,0.0729279218071586,0.478213126588189,0.0781568398832204,0.109811065751888,0.139317155990542,0.0446034044077927,0.0903949337578563,-0.00214717818764582
"Q3.81_1",0.14313299683133,0.0528510709966914,0.019855853401002,0.460832911214645,0.0462030107362585,0.103589304834392,0.168184396591876,0.130135096586441,0.0840074564353113,0.0576895286558471
"Q3.82_1",0.144576680604706,-0.0177381055108036,-0.0563284376468198,-0.141346374313572,0.304900688634374,-0.0264910186712173,0.100561309269894,0.0783715994624179,0.278915479998478,-0.158803983050575
"Q3.83_1",0.0818605388998082,0.0690104495131787,0.0675015512861734,0.457635900829126,0.0720226758041977,0.123930063505989,0.1488638689501,0.0895380051122275,0.100432646671839,0.0416912345648725
"Q3.84_1",0.0203946693331973,-0.00666079847765556,-0.0191751852819925,-0.0161808079752966,0.46662235184278,-0.0259061208523913,0.140415965202973,0.00251606120702227,0.205707489760493,-0.190662457366797
"Q3.85_1",0.0556805928690083,0.04359674257042,0.0288941196067576,0.155618569508864,0.399463011478299,0.0925094425491815,0.0721667116591996,-0.0241980888746132,0.117489003559389,-0.134456032728667
"Q3.86_1",-0.0765375396152333,-0.0966287971416672,0.482377360426945,0.240401744024377,0.132136313013849,-0.0103164746005274,0.0658530250491766,0.0127058190618089,-0.0680673168117953,-0.0362350403427531
"Q3.87_1",-0.121295330384181,-0.108480568601005,0.551166177355122,0.307800868849076,0.114677751530208,-0.00501891433746775,0.046601858762039,-0.0277970511072582,-0.091176684112152,0.00345803320635547
"Q3.88_1",0.10511710596103,0.113253059683208,0.187750838603297,0.524023769592385,0.0142543264207918,-0.0194856799738152,0.0234810825648062,-0.0402625848485966,-0.0239016755379242,0.0859324802081939
"Q3.89_1",0.0864559045097125,0.0730511723704096,0.189060260099422,0.547857947122236,0.0198463585653656,0.0203867030153733,0.0186501822789503,-0.0438743969455151,-0.00820145362976471,0.0786705593105759
"Q3.90_1",0.0850866514120484,0.0408177137814918,0.0541135586535611,0.44100702462444,0.0663985508385186,-0.0656108492577497,0.0689320499451881,0.0409599538736585,0.121972915715972,-0.0828393484596371
"Q3.91_1",0.00412628082972132,-0.247588406292599,0.229358972900999,0.306819067423862,0.0142286422917862,0.0128950355173658,0.0722866853349033,-0.0149994836571122,0.0402162940113941,0.224093677295515
"Q3.92_1",0.0770655825649927,0.077051540630177,0.19758727245867,0.531689045057704,0.0732630554550744,-0.0437434411880342,0.0434902957004033,-0.0554109156222116,-0.0245286975392196,0.0464730005684049
"Q3.93_1",0.0559201976391884,-0.0314221821513882,0.0949193063648616,0.191619559913563,0.0710529798197059,0.0305427266665785,0.174085838232965,0.0619715201210132,-0.0336528986374853,0.16694532856557
"Q3.94_1",0.123528689685891,0.0979459845216293,0.0563346558720007,0.529905157346537,0.0113551020242938,0.00182555733716229,0.00667507621218838,0.0672949748656819,-0.00828932568623683,0.0505841690492724
"Q3.95_1",0.0328676240479109,0.0553351836498609,0.0621727527442006,0.644258751105994,0.0757907945205063,0.0509943663736615,0.00729622562077532,0.0506275701536796,-0.100323428823762,0.0651504440278175
"Q3.96_1",-0.0224649697574908,0.0192477575381286,0.358161245336925,0.459246851036762,0.031276934643634,-0.00225025144152621,0.047982329963845,-0.149744227826073,0.00534860374503721,-0.0301368130970714
"Q3.97_1",-0.0418500934255007,-0.190212887971084,0.413836669230789,0.0955003314965289,0.11400821121214,-0.0738382324440959,0.0750429589439808,0.157983420416287,0.00833692869430802,0.0988844580893892
"Q3.98_1",-0.0591992330078225,-0.0690661150466177,0.65792867152949,0.057293002570916,0.0978279073380988,0.00262762422941924,-0.043307497975112,0.0468537978982333,-0.133594243345912,0.0592358890060727
"Q3.99_1",-0.12669983983034,-0.0952662401021323,0.383229797463158,0.185460802184857,0.150436011782183,-0.0130321482793668,0.0539830449844217,0.0619534577049894,-0.0675635626426338,0.0887950070767837
"Q3.100_1",0.150047601892479,-0.0434434834323718,-0.0270874426601934,0.381640862446313,-0.0590196687873397,-0.033348708862066,-0.0270021416008141,-0.123062558065634,-0.053344155281902,0.167421550209139
"Q3.101_1",0.123662802411777,0.0176320572961428,-0.0519701993389167,0.387275007061569,-0.0760700172246722,0.00710240224625644,-0.0295489500195437,-0.173988201096758,-0.0594329517701786,0.102278251765713
"Q3.102_1",-0.0114310783283761,0.00664894626419493,-0.00259864607294878,0.430433529128189,-0.022145057782025,-0.0256549479416873,-0.0317108849248121,-0.330380348367612,-0.0189488055282292,-0.0632866114998203
"Q3.103_1",-0.0539210538047316,-0.0768574139479909,0.113843837285969,-0.455073007691253,0.0424852075241312,-0.0172497467353538,0.0404871334128805,0.191733556254151,-0.0976315022949085,0.195161721593696
"Q3.104_1",-0.0103503383165372,0.0701351631963492,0.131230294533376,0.445294358180688,0.0270988847616764,0.0353952404768909,0.136419738901044,-0.138943116254885,0.0772207302263644,-0.248993542783955
